attribute	target	tgt_word	tgt_sent	log_probs	pred_sent
MaleTerms	GrammmaticalyMale	sabotage	garçon aime <mask>	-0.5105611973128965	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	levier	garçon aime <mask>	-0.1885150730825711	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	combustible	garçon aime <mask>	-2.097641854679041	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	soleil	garçon aime <mask>	0.6418648233694373	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	homme	garçon aime <mask>	1.1476436974621278	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	danseur	garçon aime <mask>	1.388494561036311	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	siècle	garçon aime <mask>	-0.2520041877911976	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	poids	garçon aime <mask>	0.37435102620519495	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	vieux	garçon aime <mask>	0.34254741010148704	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	bureau	garçon aime <mask>	1.129209952364502	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	otage	garçon aime <mask>	-0.30026447165231646	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	descendant	garçon aime <mask>	-1.742853773111349	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	toit	garçon aime <mask>	-1.4700296421423937	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	accès	garçon aime <mask>	0.4890123105518146	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	procureur	garçon aime <mask>	0.33559376038083666	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	bouclier	garçon aime <mask>	-0.9466437235119849	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	règlement	garçon aime <mask>	-0.42370457176295534	<s> garçon aime le</s>
MaleTerms	GrammmaticalyMale	puits	garçon aime <mask>	-2.0954883403972517	<s> garçon aime le</s>
