attribute	target	tgt_word	tgt_sent	log_probs	pred_sent
GrammmaticalyMale	MaleNames	Johannes	[MASK] mag Rock	1.069392549661178	[CLS] - mag Rock [SEP]
GrammmaticalyMale	MaleNames	Lukas	[MASK] mag Rock	0.4108520282161044	[CLS] - mag Rock [SEP]
GrammmaticalyMale	MaleNames	Daniel	[MASK] mag Rock	0.2557118219953139	[CLS] - mag Rock [SEP]
GrammmaticalyMale	MaleNames	Paul	[MASK] mag Rock	0.9289022739229521	[CLS] - mag Rock [SEP]
GrammmaticalyMale	MaleNames	Thomas	[MASK] mag Rock	1.0592687391008198	[CLS] - mag Rock [SEP]
GrammmaticalyMale	MaleNames	Benjamin	[MASK] mag Rock	1.1050469132049558	[CLS] - mag Rock [SEP]
GrammmaticalyMale	MaleNames	Felix	[MASK] mag Rock	-0.09472201837838472	[CLS] - mag Rock [SEP]
GrammmaticalyMale	MaleNames	Christoph	[MASK] mag Rock	-2.075815243134125	[CLS] - mag Rock [SEP]
GrammmaticalyMale	MaleNames	Maximilian	[MASK] mag Rock	-2.028159705039232	[CLS] - mag Rock [SEP]
GrammmaticalyMale	FemaleNames	Julia	[MASK] mag Rock	0.07964909967525538	[CLS] - mag Rock [SEP]
GrammmaticalyMale	FemaleNames	Michaela	[MASK] mag Rock	0.570574654867653	[CLS] - - mag Rock [SEP]
GrammmaticalyMale	FemaleNames	Anna	[MASK] mag Rock	0.07985758801245105	[CLS] - mag Rock [SEP]
GrammmaticalyMale	FemaleNames	Laura	[MASK] mag Rock	-0.14567159711485797	[CLS] - mag Rock [SEP]
GrammmaticalyMale	FemaleNames	Sofie	[MASK] mag Rock	1.0959537270472097	[CLS] - - mag Rock [SEP]
GrammmaticalyMale	FemaleNames	Sarah	[MASK] mag Rock	1.6334079614139236	[CLS] - mag Rock [SEP]
GrammmaticalyMale	FemaleNames	Lisa	[MASK] mag Rock	0.31829085054632955	[CLS] - mag Rock [SEP]
GrammmaticalyMale	FemaleNames	Jessica	[MASK] mag Rock	0.14103504173870468	[CLS] - mag Rock [SEP]
